# Displaced_A15.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     317      2      -22.6205      -22.6206      3.64971e-05      1.75196e-14      0      6.16197e-15      
     318      2      4.09689      4.09689      1.70042e-07      1.78268e-13      0      5.11087e-14      
     319      2      56.2628      56.2628      8.71481e-11      1.27949e-12      0      3.77226e-13      
     320      2      -22.5853      -22.5851      8.96161e-05      3.40379e-15      0      1.21608e-15      
     321      2      -21.7952      -21.7955      0.000135167      2.29276e-15      0      6.55432e-16      
     322      2      33.1101      33.1101      1.12812e-08      2.95062e-13      0      1.03116e-13      
     323      2      -20.8863      -20.886      0.000138962      4.17891e-15      0      1.43054e-15      
     324      2      -23.6016      -23.6013      0.000135192      8.25688e-15      0      3.00298e-15      
     325      2      -23.2072      -23.2073      4.77739e-05      3.22074e-15      0      9.81075e-16      
     326      2      -19.8979      -19.8981      8.90785e-05      2.27579e-15      0      6.86418e-16      
     327      2      -23.4058      -23.4055      0.000152231      5.13721e-15      0      1.85577e-15      
     328      2      -4.78132      -4.78132      2.93228e-07      1.36395e-13      0      4.92015e-14      
     329      2      -18.865      -18.8649      2.43129e-05      3.46788e-15      0      1.13848e-15      
     330      2      -17.8131      -17.8131      8.7801e-06      2.13989e-15      0      6.38657e-16      
     331      2      -11.1972      -11.1972      4.06713e-07      4.01956e-14      0      1.33793e-14      
     332      2      -23.6852      -23.6967      0.00575066      5.26932e-15      0      1.91964e-15      
# Volume_FCC.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     333      4      -19.076      -19.076      2.89967e-07      1.93254e-13      0      4.24549e-14      
     334      4      -34.8738      -34.8736      5.65559e-05      2.87783e-15      0      7.00871e-16      
     335      4      -43.9496      -43.95      0.000112285      5.93489e-15      0      1.44087e-15      
     336      4      -40.9919      -40.9919      3.85475e-06      3.2553e-14      0      7.9061e-15      
     337      4      -43.4539      -43.4539      9.27765e-06      4.8479e-14      0      1.03985e-14      
     338      4      -42.6862      -42.6861      2.85915e-05      5.48302e-15      0      1.29872e-15      
     339      4      -33.2244      -33.2247      6.0799e-05      3.02709e-15      0      7.47247e-16      
     340      4      -26.8627      -26.8627      8.23877e-07      1.07803e-13      0      2.14179e-14      
     341      4      -25.5199      -25.5199      7.73259e-06      3.91104e-15      0      7.22888e-16      
     342      4      3.46307      3.46307      4.47366e-08      3.85605e-13      0      9.71197e-14      
     343      4      -31.596      -31.5959      8.41624e-06      3.16941e-15      0      8.05596e-16      
     344      4      -45.1006      -45.1005      2.75611e-05      7.51372e-15      0      1.90959e-15      
     345      4      -46.0517      -46.0523      0.000129599      7.79436e-15      0      1.84306e-15      
     346      4      -30.0014      -30.0012      5.88909e-05      4.17521e-15      0      1.04983e-15      
     347      4      -22.8504      -22.8504      3.92121e-06      1.73505e-15      0      4.51142e-16      
     348      4      -9.16469      -9.16469      5.27933e-08      8.40288e-13      0      2.40267e-13      
     349      4      -24.1503      -24.1503      1.3419e-05      4.14846e-15      0      9.34381e-16      
     350      4      -46.436      -46.4268      0.00231129      8.65581e-15      0      1.92929e-15      
     351      4      -28.4508      -28.4511      7.62122e-05      3.28345e-15      0      8.14718e-16      
     352      4      40.3416      40.3416      1.47423e-08      6.11706e-13      0      1.2314e-13      
     353      4      19.6179      19.6179      4.62055e-08      1.01194e-12      0      2.73667e-13      
     354      4      -26.9545      -26.9544      3.50962e-05      2.07453e-15      0      5.17707e-16      
     355      4      -46.3257      -46.3237      0.000505502      4.94172e-15      0      1.15425e-15      
     356      4      -45.8276      -45.8289      0.000335107      6.04059e-15      0      1.28331e-15      
     357      4      -38.1603      -38.1603      8.51388e-06      4.54891e-15      0      1.06558e-15      
     358      4      -32.9197      -32.9197      1.37772e-06      3.61148e-14      0      8.31784e-15      
     359      4      -41.2727      -41.2727      1.45704e-05      5.54144e-15      0      1.41975e-15      
     360      4      -39.7532      -39.7533      1.81375e-05      4.5618e-15      0      1.00268e-15      
     361      4      -37.5474      -37.5474      2.00667e-06      3.61425e-14      0      9.25415e-15      
     362      4      -36.5259      -36.526      2.23118e-05      3.14754e-15      0      7.72087e-16      
     363      4      -45.017      -45.0161      0.00022098      5.0184e-15      0      1.20018e-15      
